27,1,2017,03:11:00,AM,13.8,120.92,030,2.2,005 km N 21° W of Mabini,Batangas
27,1,2017,02:54:00,AM,13.61,120.89,017,2.2,016 km S 18° W of Mabini,Batangas
27,1,2017,02:07:00,AM,10.11,125.06,017,2.2,008 km S 54° W of Liloan,Southern Leyte
26,1,2017,10:46:00,PM,10.38,125.1,003,2.9,011 km N 28° E of Libagon,Southern Leyte
26,1,2017,07:00:00,PM,7.64,125.5,023,2.2,017 km N 60° W of Kapalong,Davao del Norte
26,1,2017,05:11:00,PM,7.54,122.26,006,1.9,013 km S 71° E of Sirawai,Zamboanga del Norte
26,1,2017,04:29:00,PM,6.04,126.21,006,2.6,059 km S 73° E of Don Marcelino,Davao Occidental
26,1,2017,07:20:00,AM,20.02,121.57,038,3.0,047 km S 41° W of Sabtang,Batanes
26,1,2017,07:04:00,AM,8.96,123.04,005,2.3,012 km S 03° E of Siaton,Negros Oriental
25,1,2017,08:00:00,PM,13.67,120.61,117,2.7,018 km S 06° W of Calatagan,Batangas
25,1,2017,05:58:00,PM,15.39,119.17,007,2.2,078 km S 86° W of Palauig,Zambales
25,1,2017,03:35:00,AM,12.35,125.32,017,2.6,004 km S 31° E of Gamay,Northern Samar
25,1,2017,02:52:00,AM,6.81,126.75,040,4.0,043 km S 53° E of Tarragona,Davao Oriental
24,1,2017,08:43:00,PM,9.57,122.11,025,3.6,042 km N 89° W of Hinoba - an,Negros Occidental
24,1,2017,07:47:00,PM,13.12,124.77,020,2.0,063 km N 84° E of Prieto Diaz,Sorsogon
24,1,2017,01:56:00,PM,9.82,124.97,018,2.6,016 km S 47° W of Limasawa,Leyte
24,1,2017,01:45:00,PM,10.03,124.16,033,1.9,020 km N 75° W of San Miguel,Bohol
24,1,2017,01:06:00,PM,12.62,123.48,008,2.5,032 km N 22° W of Masbate,Masbate
24,1,2017,01:01:00,PM,11.52,125.53,044,2.0,004 km N 48° E of Maydolong,Eastern Samar
24,1,2017,02:56:00,AM,10.87,124.63,018,2.7,008 km S 54° W of Albuera,Leyte
24,1,2017,02:17:00,AM,13.88,120.26,195,2.6,041 km N 83° W of Calatagan,Batangas
24,1,2017,01:19:00,AM,8.54,122.65,024,2.0,046 km N 03° W of Liloy,Zamboanga del Norte
23,1,2017,11:09:00,PM,4.98,127.43,003,2.6,225 km S 63° E of Jose Abad Santos,Davao Occidental
23,1,2017,10:02:00,PM,13.86,120.55,159,3.4,009 km N 70° W of Calatagan,Batangas
23,1,2017,07:04:00,PM,12.48,124.61,013,2.0,004 km S 55° W of Catarman,Northern Samar
23,1,2017,05:58:00,PM,10.31,124.89,004,2.3,020 km N 36° W of Malitbog,Southern Leyte
23,1,2017,05:17:00,PM,11.19,124.36,010,3.4,004 km S 52° W of Villaba,Leyte
23,1,2017,02:24:00,PM,13.67,120.27,020,2.0,006 km S 22° E of Looc,Occidental Mindoro
23,1,2017,11:47:00,AM,10.06,124.92,006,2.2,012 km S 46° E of Maasin,Southern Leyte
23,1,2017,11:06:00,AM,4.27,127.04,101,3.2,217 km S 53° E of Sarangani,Davao Occidental
23,1,2017,10:50:00,AM,6.93,126.58,026,2.2,020 km S 49° E of Tarragona,Davao Oriental
23,1,2017,10:25:00,AM,12.8,121.7,017,3.1,015 km S 08° W of Concepcion,Romblon
23,1,2017,09:39:00,AM,6.31,126.9,027,3.0,091 km S 31° E of Tarragona,Davao Oriental
23,1,2017,04:33:00,AM,8.75,121.96,035,2.6,098 km N 39° W of Labason,Zamboanga del Norte
23,1,2017,03:53:00,AM,10.99,122.17,020,2.3,005 km S 78° E of Valderrama,Antique
23,1,2017,02:40:00,AM,10.56,123.69,012,2.5,021 km N 18° E of Toledo City,Cebu
23,1,2017,02:07:00,AM,7.53,126.01,053,2.9,010 km S 29° E of Nabunturan,Compostela Valley
23,1,2017,02:00:00,AM,10.59,123.72,016,2.7,023 km N 12° E of Toledo City,Cebu
23,1,2017,01:16:00,AM,12.25,125.56,015,3.0,010 km N 39° E of San Policarpo,Eastern Samar
23,1,2017,12:42:00,AM,5.99,125.65,060,2.1,016 km N 65° W of Don Marcelino,Davao Occidental
23,1,2017,12:35:00,AM,18.95,120.84,058,2.6,042 km N 07° E of Pagudpud,Ilocos Norte
22,1,2017,09:18:00,PM,12.4,123.64,009,2.5,004 km N 25° E of Masbate,Masbate
22,1,2017,09:11:00,PM,9.65,122.47,028,2.5,011 km N 19° W of Hinoba - an,Negros Occidental
22,1,2017,06:57:00,PM,3.27,126.91,005,3.9,287 km S 34° E of Sarangani,Davao Occidental
22,1,2017,04:32:00,PM,7.4,124.16,021,2.6,015 km S 17° E of Balabagan,Lanao del Sur
22,1,2017,04:32:00,PM,11.51,124.4,032,2.4,006 km S 12° E of Naval,Biliran
22,1,2017,09:51:00,AM,10.67,123.56,033,2.1,034 km N 14° W of Toledo City,Cebu
22,1,2017,07:45:00,AM,6.63,126.37,048,3.1,033 km S 86° E of Governor Generoso,Davao Oriental
22,1,2017,01:34:00,AM,14.09,120.5,107,2.6,014 km N 84° W of Nasugbu,Batangas
21,1,2017,11:34:00,PM,11.51,125.51,047,4.4,014 km S 38° E of Borongan,Eastern Samar
21,1,2017,08:53:00,PM,9.15,125.57,014,2.3,004 km N 40° E of Cabadbaran,Agusan del Norte
21,1,2017,07:14:00,PM,6.38,125.96,024,2.1,033 km S 24° W of Governor Generoso,Davao Oriental
21,1,2017,06:56:00,PM,13.87,122.5,031,2.0,056 km S 57° W of Daet,Camarines Sur
21,1,2017,01:16:00,PM,2.53,128.23,091,5.6,444 km S 43° E of Sarangani,Davao Occidental
21,1,2017,01:13:00,AM,4.47,125.82,013,2.4,113 km S 20° E of Sarangani,Davao Occidental
20,1,2017,09:40:00,PM,8.78,126.53,031,2.8,025 km S 85° E of Marihatag,Surigao del Sur
20,1,2017,07:45:00,PM,11.22,124.36,007,2.3,003 km N 70° W of Villaba,Leyte
20,1,2017,06:24:00,PM,8.8,126.62,014,3.1,035 km N 89° E of Marihatag,Surigao del Sur
20,1,2017,06:03:00,PM,9.77,123.89,032,2.1,001 km S 27° W of Antequera,Bohol
20,1,2017,05:54:00,PM,19.8,122.97,022,2.6,127 km S 56° E of Basco,Batanes
20,1,2017,05:19:00,PM,12.87,124.57,021,2.3,041 km N 10° W of Catarman,Northern Samar
20,1,2017,03:09:00,PM,16.72,120.07,033,2.0,028 km N 66° W of San Fernando,La Union
20,1,2017,03:01:00,PM,9.94,122.59,012,2.1,014 km N 02° W of Candoni,Negros Occidental
20,1,2017,02:37:00,PM,16.36,120.59,031,2.0,005 km S 04° W of Baguio City,Benguet
20,1,2017,12:58:00,PM,9.07,122.69,017,2.1,039 km S 08° E of Basay,Negros Oriental
20,1,2017,12:29:00,PM,5.99,126.49,136,3.0,086 km S 32° E of Governor Generoso,Davao Oriental
20,1,2017,11:54:00,AM,11.36,124.33,023,2.0,005 km S 26° W of Calubian,Leyte
20,1,2017,11:43:00,AM,8.88,126.72,056,4.2,055 km N 78° E of Marihatag,Surigao del Sur
20,1,2017,10:14:00,AM,13.04,120.79,001,1.8,030 km S 45° E of Mamburao,Occidental Mindoro
20,1,2017,05:53:00,AM,19.73,121.2,012,3.3,056 km N 29° W of Calayan,Cagayan
20,1,2017,04:41:00,AM,19.69,121.17,014,3.3,055 km N 34° W of Calayan,Cagayan
20,1,2017,03:59:00,AM,19.86,121.24,023,4.4,068 km N 20° W of Calayan,Cagayan
20,1,2017,02:37:00,AM,9.98,126.34,021,2.3,042 km N 73° W of del Carmen,Surigao del Norte
20,1,2017,12:44:00,AM,13.55,120.48,023,1.5,015 km N 07° E of Paluan,Occidental Mindoro
19,1,2017,09:47:00,PM,6.91,123.82,020,2.0,032 km N 71° W of South Upi,Maguindanao
